Query	Match	Name	Organism
group_10323	WP_000212717	type II toxin-antitoxin system RelB/DinJ family antitoxin [Escherichia coli]	Escherichia coli
group_10324	EGB89768	repressor protein C family protein [Escherichia coli MS 117-3]	Escherichia coli MS 117-3
group_10327	APJ93959	hypothetical protein RG32_07590 [Escherichia coli]	Escherichia coli
group_10330	WP_023155766	MULTISPECIES: transcriptional regulator [Enterobacteriaceae]	Enterobacteriaceae
group_10332	WP_001267431	MULTISPECIES: TIGR03745 family integrating conjugative element membrane protein [Enterobacteriaceae]	Enterobacteriaceae
group_10333	WP_108367432	DUF2857 domain-containing protein [Enterobacter hormaechei]	Enterobacter hormaechei
group_10334	WP_000279885	MULTISPECIES: integrase arm-type DNA-binding domain-containing protein [Enterobacteriaceae]	Enterobacteriaceae
group_10335	ELD24890	hypothetical protein A15U_00630 [Escherichia coli KTE210]	Escherichia coli KTE210
group_10336	EZE10853	hypothetical protein BX10_07190 [Escherichia coli O121:H7 str. 2009C-3299]	Escherichia coli O121:H7 str. 2009C-3299
group_10337	WP_000871596	MULTISPECIES: T6SS amidase immunity protein Tai4 family protein [Enterobacteriaceae]	Enterobacteriaceae
group_10338	WP_048949106	type VI secretion system baseplate subunit TssK [Escherichia coli]	Escherichia coli
group_10339	WP_040090564	hypothetical protein [Escherichia coli]	Escherichia coli
group_10340	ELD24914	hypothetical protein A15U_00654 [Escherichia coli KTE210]	Escherichia coli KTE210
group_10341	WP_001199686	MULTISPECIES: DUF1795 domain-containing protein [Enterobacteriaceae]	Enterobacteriaceae
group_10342	WP_001003689	hypothetical protein [Escherichia coli]	Escherichia coli
group_10343	WP_000767171	hypothetical protein [Escherichia coli]	Escherichia coli
group_10344	WP_073488113	extracellular solute-binding protein [Escherichia coli]	Escherichia coli
group_10347	WP_073488119	MgtC/SapB family protein [Escherichia coli]	Escherichia coli
group_10348	WP_001443003	hypothetical protein [Escherichia coli]	Escherichia coli
group_10349	WP_042031203	EcsC family protein [Escherichia coli]	Escherichia coli
group_1035	WP_000512807	MULTISPECIES: late gene antiterminator protein [Escherichia]	Escherichia
group_10352	WP_061344091	methyltransferase domain-containing protein [Escherichia coli]	Escherichia coli
group_10354	WP_001308747	MULTISPECIES: O8 family O-antigen export ABC transporter permease subunit [Enterobacterales]	Enterobacterales
group_10355	APJ94061	transporter [Escherichia coli]	Escherichia coli
group_10356	WP_039022690	DUF2971 domain-containing protein [Escherichia coli]	Escherichia coli
group_10357	WP_001443000	hypothetical protein [Escherichia coli]	Escherichia coli
group_10358	WP_001741452	MULTISPECIES: AAA family ATPase [Enterobacteriaceae]	Enterobacteriaceae
group_10359	WP_023155770	TIGR03751 family conjugal transfer lipoprotein [Escherichia coli]	Escherichia coli
group_1036	ABM53627	PerC protein [Escherichia coli]	Escherichia coli
group_10360	WP_023155464	MULTISPECIES: hypothetical protein [Enterobacteriaceae]	Enterobacteriaceae
group_10361	WP_001572865	MULTISPECIES: hypothetical protein [Enterobacteriaceae]	Enterobacteriaceae
group_10362	ESA60362	hypothetical protein HMPREF1591_05145 [Escherichia coli 113303]	Escherichia coli 113303
group_10363	WP_000698675	MULTISPECIES: StfH/YfcO family fimbrial adhesin [Enterobacteriaceae]	Enterobacteriaceae
group_10364	WP_050516535	CatB-related O-acetyltransferase [Escherichia coli]	Escherichia coli
group_10365	WP_033551237	glycosyltransferase family 2 protein [Escherichia coli]	Escherichia coli
group_10366	WP_033551233	NAD-dependent epimerase/dehydratase family protein [Escherichia coli]	Escherichia coli
group_10367	WP_033551229	glycosyltransferase family 4 protein [Escherichia coli]	Escherichia coli
group_10368	WP_033551228	WbuC family cupin fold metalloprotein [Escherichia coli]	Escherichia coli
group_1037	WP_001301984	type III secretion system effector EspN [Escherichia coli]	Escherichia coli
group_10370	WP_033551262	O-antigen ligase family protein [Escherichia coli]	Escherichia coli
group_10371	WP_023155549	TVP38/TMEM64 family protein [Escherichia coli]	Escherichia coli
group_10372	WP_000635646	MULTISPECIES: hypothetical protein [Enterobacteriaceae]	Enterobacteriaceae
group_10373	WP_023155668	hypothetical protein [Escherichia coli]	Escherichia coli
group_10374	WP_001025270	DUF1240 domain-containing protein [Escherichia coli]	Escherichia coli
group_10375	ELC82600	hypothetical protein A13O_03093 [Escherichia coli KTE189]	Escherichia coli KTE189
group_10376	WP_000336170	MULTISPECIES: hypothetical protein [Escherichia]	Escherichia
group_10377	ELL42975	response regulator receiver protein [Escherichia coli J96]	Escherichia coli J96
group_10378	WP_001535496	hypothetical protein [Escherichia coli]	Escherichia coli
group_10379	ABE08084	putative fimbrial adhesin YfcO precursor [Escherichia coli UTI89]	Escherichia coli UTI89
group_1038	WP_000456593	pentapeptide repeat-containing protein [Escherichia coli]	Escherichia coli
group_10380	WP_001100788	MULTISPECIES: dTDP-4-dehydrorhamnose 3,5-epimerase [Escherichia]	Escherichia
group_10381	WP_000052870	MULTISPECIES: O4 family O-antigen flippase [Escherichia]	Escherichia
group_10382	WP_001334129	MULTISPECIES: O4 family O-antigen polymerase [Escherichia]	Escherichia
group_10383	WP_000459968	MULTISPECIES: glycosyltransferase [Escherichia]	Escherichia
group_10384	WP_000974933	MULTISPECIES: hypothetical protein [Escherichia]	Escherichia
group_10385	KDG00150	hypothetical protein AE46_04262 [Escherichia coli BIDMC 71]	Escherichia coli BIDMC 71
group_10386	WP_001287546	MULTISPECIES: head-tail connector protein [Enterobacteriaceae]	Enterobacteriaceae
group_10387	WP_001608700	fimbrial protein [Escherichia coli]	Escherichia coli
group_10388	WP_001545361	hypothetical protein [Escherichia coli]	Escherichia coli
group_10389	WP_001608659	hypothetical protein [Escherichia coli]	Escherichia coli
group_10390	KEM26479	hypothetical protein AC38_4546 [Escherichia coli 6-319-05_S3_C2]	Escherichia coli 6-319-05_S3_C2
group_10394	WP_101987818	hypothetical protein [Escherichia coli]	Escherichia coli
group_10395	WP_074434985	XcbB/CpsF family capsular polysaccharide biosynthesis protein [Escherichia coli]	Escherichia coli
group_10396	WP_001208050	hypothetical protein [Escherichia coli]	Escherichia coli
group_10397	WP_097343640	hypothetical protein [Escherichia coli]	Escherichia coli
group_10398	WP_024167988	ASCH domain-containing protein [Escherichia coli]	Escherichia coli
group_10399	WP_000637297	MULTISPECIES: hypothetical protein [Enterobacteriaceae]	Enterobacteriaceae
group_1040	WP_047658915	IS21-like element ISEc12 family helper ATPase IstB [Escherichia coli]	Escherichia coli
group_10400	WP_053274844	hypothetical protein [Escherichia coli]	Escherichia coli
group_10401	WP_005119689	MULTISPECIES: hypothetical protein [Enterobacterales]	Enterobacterales
group_10402	ELD37454	hypothetical protein A173_02905 [Escherichia coli KTE214]	Escherichia coli KTE214
group_10403	WP_000389078	MULTISPECIES: BRCT domain-containing protein [Enterobacteriaceae]	Enterobacteriaceae
group_10404	WP_061549810	hypothetical protein [Citrobacter sp. AATXR]	Citrobacter sp. AATXR
group_10406	WP_073519371	DUF1627 domain-containing protein [Escherichia coli]	Escherichia coli
group_10407	WP_063610259	hypothetical protein [Escherichia coli]	Escherichia coli
group_10408	WP_000021158	terminase [Escherichia coli]	Escherichia coli
group_10409	WP_057107048	hypothetical protein [Escherichia coli]	Escherichia coli
group_1041	WP_054408076	DUF5906 domain-containing protein [Escherichia coli]	Escherichia coli
group_10410	EFW53617	hypothetical protein SGB_03925 [Shigella boydii ATCC 9905]	Shigella boydii ATCC 9905
group_10411	WP_000918396	hypothetical protein [Escherichia coli]	Escherichia coli
group_10412	WP_001271167	MULTISPECIES: hypothetical protein [Enterobacteriaceae]	Enterobacteriaceae
group_10413	WP_077898320	tail fiber assembly protein [Escherichia coli]	Escherichia coli
group_10414	WP_000072814	XRE family transcriptional regulator [Escherichia coli]	Escherichia coli
group_10415	KXR60671	hypothetical protein AUQ28_15770 [Escherichia coli]	Escherichia coli
group_10416	EHW97996	hypothetical protein ECDEC11A_5359 [Escherichia coli DEC11A]	Escherichia coli DEC11A
group_10417	WP_073520816	hypothetical protein [Escherichia coli]	Escherichia coli
group_10418	WP_073520869	hypothetical protein [Escherichia coli]	Escherichia coli
group_1042	WP_001448626	alpha-mannosidase [Escherichia coli]	Escherichia coli
group_10420	WP_073520914	hypothetical protein [Escherichia coli]	Escherichia coli
group_10421	WP_000068777	MULTISPECIES: site-specific integrase [Enterobacteriaceae]	Enterobacteriaceae
group_10422	OAC04614	DNA-binding protein [Escherichia coli]	Escherichia coli
group_10423	WP_000950579	MULTISPECIES: phage holin family protein [Escherichia]	Escherichia
group_10424	WP_000159341	MULTISPECIES: DNA-packaging protein FI [Escherichia]	Escherichia
group_10425	WP_040073331	head-tail joining protein [Escherichia coli]	Escherichia coli
group_10427	WP_000465858	MULTISPECIES: hypothetical protein [Escherichia]	Escherichia
group_10428	WP_073520999	nucleotidyltransferase [Escherichia coli]	Escherichia coli
group_10429	WP_074459325	hypothetical protein [Escherichia coli]	Escherichia coli
group_10430	WP_040092204	hypothetical protein [Escherichia coli]	Escherichia coli
group_10431	WP_073521238	hypothetical protein [Escherichia coli]	Escherichia coli
group_10432	WP_001094287	MULTISPECIES: hypothetical protein [Enterobacteriaceae]	Enterobacteriaceae
group_10433	WP_057698229	tail protein X [Escherichia coli]	Escherichia coli
group_10434	WP_057698228	phage tail protein [Escherichia coli]	Escherichia coli
group_10435	WP_057698226	phage tail assembly protein [Escherichia coli]	Escherichia coli
group_10436	WP_057698225	phage major tail tube protein [Escherichia coli]	Escherichia coli
group_10437	WP_073521057	tail fiber assembly protein [Escherichia coli]	Escherichia coli
group_10438	WP_063119927	phage tail protein I [Escherichia coli]	Escherichia coli
group_10439	WP_073521058	baseplate J/gp47 family protein [Escherichia coli]	Escherichia coli
group_1044	ABM53619	hypothetical protein ECe0002 [Escherichia coli]	Escherichia coli
group_10440	KQJ39925	hypothetical protein AM270_16650 [Escherichia coli]	Escherichia coli
group_10441	WP_057698217	hypothetical protein [Escherichia coli]	Escherichia coli
group_10442	WP_000992254	MULTISPECIES: hypothetical protein [Enterobacteriaceae]	Enterobacteriaceae
group_10443	WP_073521071	hypothetical protein [Escherichia coli]	Escherichia coli
group_10444	WP_073521246	EAL domain-containing protein [Escherichia coli]	Escherichia coli
group_10445	WP_072301575	IS4 family transposase [Escherichia coli]	Escherichia coli
group_10446	WP_003827212	MULTISPECIES: ogr/Delta-like zinc finger family protein [Enterobacteriaceae]	Enterobacteriaceae
group_10447	WP_060682977	MULTISPECIES: hypothetical protein [Enterobacteriaceae]	Enterobacteriaceae
group_10448	WP_003827209	MULTISPECIES: AlpA family transcriptional regulator [Enterobacteriaceae]	Enterobacteriaceae
group_10449	WP_060682979	MULTISPECIES: toprim domain-containing protein [Enterobacteriaceae]	Enterobacteriaceae
group_10450	WP_047628209	DUF4234 domain-containing protein [Escherichia coli]	Escherichia coli
group_10451	WP_073521174	hypothetical protein [Escherichia coli]	Escherichia coli
group_10452	WP_061358709	hypothetical protein [Escherichia coli]	Escherichia coli
group_10453	WP_073521186	translesion error-prone DNA polymerase V autoproteolytic subunit [Escherichia coli]	Escherichia coli
group_10457	APJ79561	hypothetical protein RG28_26380 [Escherichia coli]	Escherichia coli
group_10458	WP_072301623	type VI secretion protein [Escherichia coli]	Escherichia coli
group_10459	WP_061352067	hypothetical protein [Escherichia coli]	Escherichia coli
group_10460	WP_045148875	type VI secretion system protein TssA [Escherichia coli]	Escherichia coli
group_10461	OAC09694	hypothetical protein EC13107_84c00020 [Escherichia coli]	Escherichia coli
group_10462	APJ79891	hypothetical protein RG28_26715 [Escherichia coli]	Escherichia coli
group_10463	ENB93518	hypothetical protein ECP02994383_5003 [Escherichia coli P0299438.3]	Escherichia coli P0299438.3
group_10464	EHX10581	ybbA domain protein [Escherichia coli DEC11D]	Escherichia coli DEC11D
group_10465	WP_028132771	5'-nucleotidase [Escherichia coli]	Escherichia coli
group_10466	WP_061358377	transglycosylase SLT domain-containing protein [Escherichia coli]	Escherichia coli
group_10467	WP_072279341	relaxosome protein TraM [Escherichia coli]	Escherichia coli
group_10468	WP_061330010	type IV conjugative transfer system protein TraE [Escherichia coli]	Escherichia coli
group_10469	WP_061330012	F-type conjugal transfer pilus assembly protein TraB [Escherichia coli]	Escherichia coli
group_1047	WP_033801541	transposase [Escherichia coli]	Escherichia coli
group_10470	WP_073521378	type IV secretion system protein TraC [Escherichia coli]	Escherichia coli
group_10471	WP_061358373	type-F conjugative transfer system protein TrbI [Escherichia coli]	Escherichia coli
group_10473	WP_077875751	type-F conjugative transfer system protein TraW [Escherichia coli]	Escherichia coli
group_10474	WP_063848397	conjugal transfer pilus assembly protein TraU [Escherichia coli]	Escherichia coli
group_10475	OAC27612	conjugal transfer pilus assembly protein [Escherichia coli]	Escherichia coli
group_10476	WP_073521387	type-F conjugative transfer system mating-pair stabilization protein TraN [Escherichia coli]	Escherichia coli
group_10477	WP_061330025	type-F conjugative transfer system pilin assembly protein TraF [Escherichia coli]	Escherichia coli
group_10478	WP_073521388	hypothetical protein [Escherichia coli]	Escherichia coli
group_10479	WP_073521390	conjugal transfer protein TraH [Escherichia coli]	Escherichia coli
group_1048	WP_001271358	replication initiation protein [Escherichia coli]	Escherichia coli
group_10480	WP_073521391	conjugal transfer mating pair stabilization protein TraG [Escherichia coli]	Escherichia coli
group_10481	WP_073521416	hypothetical protein [Escherichia coli]	Escherichia coli
group_10482	WP_073521394	hypothetical protein [Escherichia coli]	Escherichia coli
group_10483	WP_073521396	DUF2726 domain-containing protein [Escherichia coli]	Escherichia coli
group_10484	WP_061361235	type IV conjugative transfer system coupling protein TraD [Escherichia coli]	Escherichia coli
group_10485	WP_061361236	conjugative transfer relaxase/helicase TraI [Escherichia coli]	Escherichia coli
group_10486	WP_061361454	ion channel [Escherichia coli]	Escherichia coli
group_10487	WP_077899807	hypothetical protein [Escherichia coli]	Escherichia coli
group_10489	WP_049595159	ATP-binding protein [Escherichia coli]	Escherichia coli
group_10490	WP_073533575	phage head-tail adapter protein [Escherichia coli]	Escherichia coli
group_10491	WP_074507775	hypothetical protein [Escherichia coli]	Escherichia coli
group_10492	WP_063079841	head decoration protein [Escherichia coli]	Escherichia coli
group_10493	WP_000146203	hypothetical protein [Escherichia coli]	Escherichia coli
group_10494	WP_000918573	hypothetical protein [Escherichia coli]	Escherichia coli
group_10495	WP_000497760	DUF2635 domain-containing protein [Escherichia coli]	Escherichia coli
group_10496	WP_097435750	phage tail sheath subtilisin-like domain-containing protein [Escherichia coli]	Escherichia coli
group_10497	KMV59675	phage tail protein [Escherichia coli]	Escherichia coli
group_10498	WP_063079844	DNA circularization N-terminal domain-containing protein [Escherichia coli]	Escherichia coli
group_10499	WP_049595183	hypothetical protein [Escherichia coli]	Escherichia coli
group_105	WP_097477366	type III secretion system effector EspX1, partial [Escherichia coli]	Escherichia coli
group_10500	WP_073533584	phage baseplate assembly protein [Escherichia coli]	Escherichia coli
group_10501	WP_049595185	phage GP46 family protein [Escherichia coli]	Escherichia coli
group_10502	WP_063079846	baseplate J/gp47 family protein [Escherichia coli]	Escherichia coli
group_10503	WP_049595189	tail fiber assembly protein [Escherichia coli]	Escherichia coli
group_10505	WP_073533797	MULTISPECIES: TraR/DksA family transcriptional regulator [Enterobacteriaceae]	Enterobacteriaceae
group_10506	AAP70313	unknown [Escherichia coli]	Escherichia coli
group_10507	WP_094986511	hypothetical protein, partial [Klebsiella pneumoniae]	Klebsiella pneumoniae
